,Date,Values_Hour01,Values_Hour02,Values_Hour03,Values_Hour04,Values_Hour05,Values_Hour06,Values_Hour07,Values_Hour08,Values_Hour09,Values_Hour10,Values_Hour11,Values_Hour12,Values_Hour13,Values_Hour14,Values_Hour15,Values_Hour16,Values_Hour17,Values_Hour18,Values_Hour19,Values_Hour20,Values_Hour21,Values_Hour22,Values_Hour23,Values_Hour24
88,2022-03-30,7644957.93,7284812.52,7104600.46,7052084.55,7359699.7,7829146.87,7990701.25,8443288.58,8885391.37,9175073.56,9454173.64,9763835.4,9688080.81,9730600.45,9899095.84,9912442.17,9761180.51,9493920.97,10002364.68,10166331.75,9954666.91,9461454.81,8807269.18,8190492.85
89,2022-03-31,7748928.21,7501630.12,7328504.02,7273810.81,7496920.13,7997402.84,8116349.02,8525690.97,8899362.61,9168087.41,9515577.75,9758562.97,9699319.35,9770312.75,9911117.63,9883261.55,9705636.16,9493932.75,10021278.4,10144757.08,9906244.56,9452671.79,8805971.81,8168502.83
90,2022-04-01,7739013.08,7493850.26,7322049.76,7251208.56,7477469.37,7894600.66,8027547.64,8430311.56,8857984.97,9138404.23,9384676.25,9620806.14,9564126.03,9680575.67,9825389.02,9876450.25,9731176.29,9460135.69,9987783.86,10160694.54,9920805.9,9478731.95,8900451.14,8353579.7
91,2022-04-02,7889598.59,7596615.05,7318241.61,7283058.92,7338720.71,7494403.62,7649391.55,8180267.52,8706752.78,9068408.72,9376678.69,9561580.08,9481118.95,9329751.25,9202933.96,9064379.26,8932449.48,8840215.03,9416215.91,9645577.91,9400940.16,9002886.37,8519373.54,8070916.88
92,2022-04-03,7674575.96,7381184.01,7151329.3,7001968.32,6942915.95,6885150.88,6721705.27,7057926.76,7472972.9,7836451.0,8030957.86,8309400.49,8470944.44,8375845.19,8194493.21,8038563.78,7952140.93,7969314.96,8710178.65,8957768.02,8834326.58,8432379.63,8005284.13,7523073.19
93,2022-04-04,7174353.55,6948303.58,6832162.67,6810009.35,7020808.03,7528697.0,7669829.66,8194094.24,8663677.11,9014294.56,9390154.07,9691858.52,9567805.1,9620028.75,9746202.6,9745678.42,9574507.34,9352647.05,9909800.25,10080634.33,9849768.8,9323540.0,8645871.47,8042263.46
94,2022-04-05,7639450.32,7402457.24,7222517.43,7161050.44,7325702.83,7870283.55,7990612.99,8420548.24,8871883.95,9157866.63,9434148.66,9744506.59,9605659.13,9710073.31,9918414.47,9954985.66,9810257.29,9552672.13,10026750.94,10267723.98,10048331.62,9545296.49,8872162.58,8243133.12
95,2022-04-06,7810820.56,7548685.98,7346701.11,7292490.24,7519411.39,8030219.91,8144262.02,8561187.64,8996396.96,9334155.16,9646896.73,10012879.97,9938208.51,10061751.99,10253389.62,10167820.23,9927046.62,9638380.58,10185053.75,10361613.26,10145541.05,9684920.73,8995629.09,8388857.14
96,2022-04-07,7948946.36,7663388.13,7494053.91,7426566.54,7626151.14,8125968.92,8235826.5,8613830.76,9044899.3,9308146.88,9619415.87,9898866.07,9848405.12,9869721.45,9990279.03,10030929.1,9826788.9,9644698.11,10139824.96,10264155.27,10045795.93,9565971.94,8897234.66,8261536.4
97,2022-04-08,7827255.8,7628173.66,7465266.41,7384763.24,7572549.36,7996700.62,8122973.32,8552295.4,8990139.82,9286887.67,9631162.51,9921510.38,9818077.5,9873377.34,10045420.18,10029458.77,9744449.12,9460739.29,10051101.82,10227744.67,10023853.27,9553120.87,8951697.04,8310782.41
98,2022-04-09,7946132.44,7638979.32,7400141.07,7291488.57,7399413.75,7476409.3,7637975.15,8187993.86,8732298.76,9086535.7,9376900.79,9626931.1,9581060.77,9463528.09,9351247.9,9218057.92,9083218.92,9004442.78,9630119.29,9815345.02,9606122.52,9119625.57,8603131.74,8150487.91
99,2022-04-10,7768073.38,7492789.14,7284978.64,7134663.51,7059865.91,6961585.84,6860801.99,7234505.66,7611146.81,7917638.24,8208773.8,8402119.04,8545774.92,8510729.52,8419754.2,8329774.71,8229015.07,8219799.45,8956882.52,9232150.01,9131889.95,8849511.39,8428005.38,7999132.21
100,2022-04-11,7624382.37,7357970.48,7210703.66,7145021.8,7248390.68,7470335.7,7738322.5,8368623.03,8970875.33,9327211.57,9700559.85,9999144.29,10012148.73,9991241.57,10186965.62,10114044.17,9866122.47,9600670.4,10100887.51,10292360.82,10047168.55,9596607.7,9001634.13,8380453.58
101,2022-04-12,7913720.81,7647543.7,7462338.92,7380003.11,7481695.65,7661793.64,7917917.19,8564599.51,9053754.41,9342065.96,9664573.32,9930037.97,9946951.17,9996461.29,10129621.75,10100772.53,9931731.98,9664916.2,10179426.55,10322482.41,10059652.24,9635215.59,9042746.44,8442702.87
102,2022-04-13,8039202.16,7739777.59,7513807.57,7407546.82,7455075.07,7578773.37,7829748.76,8476565.18,8973480.15,9262977.2,9550268.0,9778396.94,9706352.99,9643020.44,9775486.49,9712848.69,9486805.55,9238203.4,9748676.64,9884789.34,9630110.43,9229321.74,8725742.42,8188704.41
103,2022-04-14,7747939.7,7451388.88,7250536.6,7099900.86,7061079.36,6966221.23,6796865.27,7148546.96,7500435.42,7783383.44,8083907.41,8348235.86,8493010.95,8381902.81,8321197.91,8187363.34,8043059.97,7997299.81,8698760.15,8954765.8,8768130.34,8486416.35,8133543.29,7702470.83
104,2022-04-15,7333309.62,7037849.22,6856144.43,6728779.53,6675632.38,6553927.67,6392579.3,6668669.59,7014312.54,7249940.37,7471500.84,7749669.34,7920097.23,7909965.17,7849723.06,7745561.74,7653083.45,7645927.71,8360059.18,8606613.05,8521753.64,8351446.99,8018836.81,7650513.93
105,2022-04-16,7332631.28,7025620.98,6839158.09,6736237.57,6715879.08,6743896.88,6784025.01,7244421.37,7706070.68,8126103.73,8440329.06,8630876.77,8792071.41,8668781.29,8495561.85,8372333.33,8324201.62,8348156.21,8894409.57,8966741.54,8755366.07,8382798.59,8028987.07,7628061.26
106,2022-04-17,7248692.21,6960060.72,6770752.17,6628751.42,6581428.69,6523754.1,6381388.47,6695800.68,7069758.11,7410705.01,7682334.26,7887836.79,8025521.24,8024026.83,7996155.09,7946106.65,7880320.62,7912216.69,8701279.22,8991676.56,8851836.09,8548951.49,8141756.88,7661040.96
107,2022-04-18,7256011.59,7074171.76,6936736.84,6883618.74,7145513.31,7552291.15,7733812.06,8308683.94,8854206.32,9184672.92,9520694.82,9749681.78,9571935.43,9609339.15,9708599.78,9683981.79,9574546.63,9390282.72,9906031.57,10017390.05,9769584.45,9285956.27,8564476.34,8009046.5
108,2022-04-19,7570938.15,7330069.89,7173634.07,7100453.96,7319505.15,7777467.99,7895618.83,8318300.32,8938632.47,9286124.6,9328605.33,9497508.53,9344255.56,9329635.79,9473434.03,9536273.93,9373848.91,9188598.31,9697544.3,9837682.51,9589247.68,9112053.48,8426819.95,7808173.3
109,2022-04-20,7419819.46,7155863.08,6962276.31,6896804.18,7100680.0,7594051.95,7753730.65,8203506.25,8588588.22,8885425.14,9241728.59,9468652.98,9337126.27,9379085.92,9577885.41,9572830.81,9449124.36,9253578.45,9814934.81,10008043.12,9726911.75,9216143.56,8488841.72,7894048.16
110,2022-04-21,7472232.91,7251838.46,7072149.0,7021809.57,7270079.04,7755958.82,7915161.26,8333799.8,8760879.64,9046557.03,9369773.84,9573272.91,9431255.66,9444757.33,9632715.11,9649103.44,9495676.85,9273387.74,9787029.52,10029135.76,9709932.82,9176303.2,8517195.89,7957857.68
111,2022-04-22,7539949.04,7263261.69,7077787.47,7013923.66,7239635.04,7686753.91,7830109.23,8297464.15,8735943.57,9046070.73,9384848.39,9605114.99,9496233.55,9495089.72,9641540.23,9642280.75,9516580.8,9274454.16,9765610.43,9904142.42,9660381.79,9169667.86,8533035.53,7927106.64
112,2022-04-23,7508448.56,7234804.08,7089449.8,7009319.57,7072541.52,7177810.87,7388735.53,7960922.12,8460224.19,8877807.95,9159787.61,9416788.37,9364482.51,9229495.84,9114939.49,9020976.29,8761089.8,8718369.99,9343463.86,9512227.93,9250021.81,8807904.5,8306157.94,7869446.81
113,2022-04-24,7481444.33,7205182.89,7009609.18,6860538.09,6705785.51,6647190.1,6583803.31,6983342.88,7419714.73,7767866.99,8046086.23,8345418.79,8565975.19,8469826.83,8235395.71,8132861.6,8011640.96,8060367.56,8789990.27,9082703.99,8937333.05,8586463.89,8142329.31,7646013.8
114,2022-04-25,7288884.39,7080353.91,6942043.51,6895829.02,7120478.55,7609691.81,7756620.85,8229870.01,8744215.46,9046909.91,9361114.38,9580581.07,9496402.61,9485349.21,9581180.74,9549488.51,9396203.9,9183184.14,9736661.84,9944633.85,9713027.21,9196119.23,8493879.09,7919339.5
115,2022-04-26,7512619.69,7272026.27,7111403.39,7090409.71,7347304.93,7790564.01,7945975.9,8345468.51,8829585.2,9168790.56,9468577.37,9733468.7,9641368.46,9739110.02,9879145.29,9858741.18,9712736.7,9467576.8,10055243.09,10217155.54,9962614.84,9447686.31,8758585.29,8158577.78
116,2022-04-27,7683389.74,7404945.32,7252910.66,7198255.43,7410345.17,7848130.39,7942331.91,8441018.63,8908112.69,9203508.35,9538503.74,9821158.37,9719522.87,9775344.46,9936605.47,9916333.82,9686283.72,9471325.33,10026487.2,10138401.14,9898147.47,9362781.32,8696355.55,8112166.97
117,2022-04-28,7664812.25,7413925.57,7245558.76,7187010.96,7369996.94,7763893.37,7946497.5,8433904.79,8922838.52,9162713.73,9444906.99,9691945.04,9594638.87,9581390.0,9631704.0,9636810.41,9473912.84,9238197.31,9818934.49,9992260.95,9733428.69,9217061.7,8530309.48,7954946.34
118,2022-04-29,7524898.54,7266770.16,7118057.08,7044643.57,7283027.94,7688104.07,7872736.77,8350505.24,8868715.63,9165551.19,9467618.0,9723448.63,9638118.58,9646432.08,9807624.21,9830675.78,9635812.41,9384648.77,9915507.65,10118908.78,9920624.67,9439463.66,8813829.29,8288101.55
119,2022-04-30,7848564.72,7517103.5,7280473.13,7199725.57,7272541.31,7337462.64,7557600.48,8164870.26,8732880.24,9042677.72,9390065.52,9625658.22,9595856.43,9421201.32,9296644.42,9167285.74,8984728.86,8896813.39,9771456.71,9966813.84,9656501.15,9139682.42,8456481.58,7924579.58
120,2022-05-01,7487652.17,7192065.09,6920456.82,6792392.65,6674644.14,6544421.53,6432399.04,6766122.92,7100551.33,7429072.37,7693806.42,7977427.77,8119595.37,8064286.76,7956515.4,7923832.74,7858703.41,7859704.7,8598203.17,8959049.53,8872285.13,8608392.55,8267031.01,7827974.24
121,2022-05-02,7413915.97,7181469.13,7006383.75,6984677.16,7205728.79,7614908.13,7804583.22,8334180.53,8812660.31,9154762.11,9490995.6,9755294.07,9683088.27,9769068.92,9983402.39,9978651.69,9830952.69,9575102.2,10063430.38,10275185.81,10081335.6,9582468.92,8865329.76,8289114.56
122,2022-05-03,7797406.62,7540839.37,7381399.16,7344530.62,7582779.26,7910400.4,8028483.31,8520767.93,9007909.51,9304181.2,9746491.76,10028599.98,9948362.21,10087362.89,10273277.12,10313123.89,10158286.34,9814446.4,10274319.32,10535930.79,10311252.33,9830851.13,9153879.3,8486179.41
123,2022-05-04,8021534.24,7717467.26,7548691.83,7446602.48,7652861.58,8085990.42,8234046.85,8726754.15,9241758.53,9562974.91,9928361.45,10168987.15,10077537.65,10194902.6,10385807.09,10342888.6,10171644.57,9854722.79,10351113.02,10583357.19,10381803.87,9863782.09,9171741.69,8511068.86
124,2022-05-05,8037252.18,7776416.25,7559413.93,7513127.5,7717754.83,8100385.51,8196804.32,8674782.38,9116847.36,9378923.22,9686688.17,9862734.42,9713704.59,9721790.87,9735801.72,9529880.94,9413552.56,9288540.86,9837285.07,9934965.43,9690966.12,9226863.25,8597568.12,8017975.58
125,2022-05-06,7599534.39,7339761.15,7196906.1,7136834.11,7322119.05,7745403.27,7945218.61,8421108.82,8847585.64,9100833.33,9392109.06,9555850.03,9498367.68,9459587.15,9516298.61,9531085.0,9377851.84,9203702.46,9692014.68,9838304.92,9581504.97,9091460.67,8531358.31,7984120.54
126,2022-05-07,7577694.5,7327839.3,7128948.91,7028900.26,7103256.05,7142257.88,7335705.89,7915012.07,8429585.4,8781315.66,9049200.04,9208322.62,9182077.52,9036854.2,8879695.79,8854337.06,8766802.3,8730613.77,9353773.15,9537948.01,9345681.38,8883404.51,8316756.79,7816575.43
127,2022-05-08,7370543.0,7065336.12,6857061.7,6714809.25,6673210.6,6533081.02,6461949.51,6862916.02,7308996.12,7716846.93,8042659.91,8219365.8,8358219.48,8267748.87,8054113.15,7967421.18,7908606.06,7924573.95,8645667.91,9022225.96,8969504.37,8743849.71,8358732.3,7918133.65
128,2022-05-09,7561630.42,7321832.05,7132165.95,7069573.88,7275960.11,7684797.05,7913257.79,8452134.15,9020139.18,9363713.77,9815598.18,10063862.47,9978377.0,9971076.43,10095856.59,10025458.8,9849790.46,9592130.77,10059239.53,10226138.03,9972414.48,9511322.98,8795593.23,8191909.56
129,2022-05-10,7770577.9,7480154.07,7345507.62,7277783.22,7479283.29,7913261.47,8118784.75,8555882.9,9027697.38,9288527.68,9575912.38,9802571.28,9687366.62,9718434.15,9858526.24,9924158.0,9772781.64,9521946.9,10040456.32,10240397.42,9976329.09,9486223.02,8786772.12,8165194.12
130,2022-05-11,7715139.27,7452994.37,7277051.3,7188303.88,7348459.98,7822720.41,8000578.17,8477564.61,8908262.43,9190122.81,9543852.23,9783186.44,9713059.12,9690652.05,9815222.48,9824954.54,9583376.61,9402051.61,9967784.95,10085891.08,9841713.68,9340300.6,8652367.87,8043766.24
131,2022-05-12,7610508.06,7396951.04,7241437.49,7189465.29,7416795.28,7832250.67,8032205.24,8482209.26,8904000.68,9249110.18,9542562.01,9824804.02,9670889.49,9713460.39,9909782.34,9973701.0,9846256.47,9608938.49,10092222.43,10341352.47,10116250.04,9617769.87,8949702.14,8019028.07
132,2022-05-13,7580972.57,7332989.17,7166785.67,7116257.78,7283963.14,7639747.34,8072232.25,8604718.48,9112488.27,9398601.36,9701141.5,9938522.97,9889170.76,9932775.25,10090151.67,10104858.39,9889745.35,9669101.67,10097306.81,10272919.7,10050382.72,9590731.38,8963732.44,8395643.22
133,2022-05-14,7961224.58,7684377.41,7485012.93,7383104.91,7422453.39,7522993.55,7723894.72,8288914.83,8805599.9,9165540.28,9405261.37,9609572.44,9593730.21,9394893.8,9265951.66,9186985.38,9043228.07,9017260.03,9667712.75,9957153.27,9798260.41,9338284.2,8728127.85,8173037.1
134,2022-05-15,7719984.63,7416482.16,7185386.14,7083563.96,7015186.71,6851993.72,6771784.78,7138202.95,7536796.21,7903930.71,8186219.59,8370681.64,8633797.46,8568494.08,8304504.49,8204458.57,8115471.2,8126496.1,8875790.34,9247305.16,9162205.27,8884481.86,8449731.24,7991511.97
135,2022-05-16,7584214.33,7286370.78,7105566.96,7090340.15,7321840.92,7676094.9,7895922.25,8486121.65,9008794.02,9330533.07,9663661.39,9923490.02,9831735.21,9875568.35,9977038.8,9964621.1,9815724.89,9543296.01,10140484.32,10361176.84,10133825.86,9663442.28,8968076.89,8312851.58
136,2022-05-17,7825399.16,7573234.58,7426466.91,7401966.89,7597577.59,7960562.39,8154621.01,8653764.7,9078739.38,9370967.12,9640664.38,9819848.69,9726620.7,9681804.54,9795449.74,9720739.96,9577824.44,9441612.31,9968704.26,10145549.28,9924653.52,9453076.34,8716922.1,8083908.05
137,2022-05-18,7638833.63,7456082.71,7306697.02,7214269.49,7435611.07,7919156.05,8118408.0,8570204.29,8954344.42,9270119.93,9621992.32,9823955.03,9619760.55,9611906.19,9710421.98,9711466.82,9611677.76,9425851.83,10007245.41,10216780.58,9962713.49,9427872.85,8766566.08,8180520.05
138,2022-05-19,7763962.63,7465951.74,7324015.4,7271672.45,7445388.83,7858606.42,8013144.7,8441385.97,8953380.21,9206854.78,9525041.68,9751207.15,9646460.43,9687291.05,9833536.67,9797118.07,9622163.01,9464181.05,10019403.42,10191941.82,9956535.4,9439176.18,8763935.1,8150297.36
139,2022-05-20,7751470.13,7524827.82,7333196.27,7265747.89,7496412.77,7876027.82,8049896.12,8587224.21,9079375.5,9348167.64,9692433.92,9968241.82,9844561.22,9848873.31,9984329.7,9986201.48,9833168.23,9557099.38,9946559.42,10116828.68,9916957.91,9434647.27,8886920.1,8347924.15
140,2022-05-21,7905548.19,7618638.85,7428746.69,7317243.2,7342178.77,7380309.24,7594072.87,8168526.91,8703650.27,9029924.94,9340819.39,9520195.91,9427700.23,9327261.65,9200203.57,9195954.09,9111500.98,9034972.38,9580100.51,9799511.04,9533957.64,9067210.99,8568192.1,8096840.69
141,2022-05-22,7649059.82,7362353.31,7198632.02,7019438.59,6979961.55,6811083.08,6754785.51,7106083.52,7463948.18,7850974.82,8168341.63,8422639.01,8676993.96,8667845.82,8411311.13,8337995.15,8283696.64,8243403.8,8949763.18,9324008.45,9233942.54,8945299.18,8478887.54,7832360.41
142,2022-05-23,7398096.45,7209955.16,7154318.94,7093659.56,7290990.59,7680474.68,7848528.88,8356705.64,8906686.88,9211658.57,9552848.04,9806319.74,9759652.27,9891475.8,10029103.74,10009657.35,9834251.29,9586360.81,10068636.19,10264038.6,10035479.2,9539482.47,8872777.07,8268639.66
143,2022-05-24,7839758.82,7591037.91,7426963.31,7353481.49,7553400.66,7912514.11,8099987.09,8607018.41,9080597.97,9389883.95,9675559.75,9951253.39,9837303.93,9938199.12,10099440.93,10054553.95,9896224.55,9657640.8,10148229.21,10349295.5,10147402.68,9629911.35,8904915.06,8266124.31
144,2022-05-25,7845681.57,7592887.26,7428283.04,7349915.1,7582127.5,7991460.39,8141349.66,8592078.73,9061388.21,9318680.94,9650795.23,9915252.43,9790588.19,9803522.9,9982255.94,9979574.62,9816531.12,9621602.48,10125906.41,10317134.26,10045175.59,9538425.65,8835168.5,8241807.49
145,2022-05-26,7817300.5,7548777.74,7333757.47,7244540.42,7483146.49,7888657.99,8085518.26,8540751.34,9010518.2,9306647.9,9645636.84,9872206.34,9770930.13,9722253.81,9909869.36,9900244.32,9711015.2,9461531.81,9979284.49,10203463.11,9999100.19,9491297.2,8794142.87,8187642.15
146,2022-05-27,7692794.78,7463346.44,7280243.86,7221623.22,7402448.95,7746767.43,7974122.26,8532270.57,9008297.56,9351719.1,9693784.57,9989684.3,9890383.29,9900806.63,10064157.87,10016134.23,9823923.97,9585686.25,10082871.92,10260498.0,10044028.71,9587285.2,8971683.69,8429411.4
147,2022-05-28,7920010.66,7654102.81,7475377.59,7374813.53,7409555.67,7405536.16,7666773.99,8265366.62,8819152.85,9195683.22,9502562.46,9703573.5,9635588.98,9481183.2,9375590.3,9275601.9,9085643.19,8940468.19,9439095.03,9581724.23,9331080.91,8827678.03,8268833.99,7803572.11
148,2022-05-29,7465085.88,7180324.93,6943317.49,6833403.83,6761782.09,6641418.4,6620001.71,6984131.01,7330431.72,7641161.39,7898813.78,8063513.06,8152481.88,8051796.33,7951163.54,7933853.05,7915011.63,7978665.95,8604289.21,8872254.68,8717474.72,8420991.49,8026226.61,7658450.57
149,2022-05-30,7276889.95,6990499.03,6805658.34,6685205.4,6670037.7,6609986.71,6656703.94,7107849.08,7573699.38,7969318.28,8275769.5,8538478.82,8689404.69,8650345.63,8521121.39,8417339.7,8346932.96,8358136.62,9050107.5,9380707.83,9178662.05,8770798.12,8268349.03,7762686.48
150,2022-05-31,7429242.64,7178005.97,7001633.3,6979894.76,7210035.02,7613112.95,7786937.91,8279354.05,8753614.35,9114845.83,9497394.68,9741650.54,9681668.0,9759263.12,9943636.14,9918810.0,9701075.69,9360826.57,9804100.89,10062085.22,9831408.07,9378881.35,8699890.32,8063305.53
151,2022-06-01,7602314.96,7341957.5,7161650.3,7102274.52,7311801.72,7675295.29,7839831.46,8305230.4,8816294.04,9126808.6,9523615.31,9799422.57,9696757.9,9787733.78,9917011.53,9835164.22,9675912.51,9457198.24,9936155.23,10203598.14,9954832.87,9495201.98,8782576.7,8149070.28
152,2022-06-02,7714016.9,7417666.95,7225193.66,7119350.43,7285441.69,7710524.88,7905105.64,8387043.15,8817397.38,9083221.8,9387511.3,9669104.93,9563338.79,9627715.25,9733639.96,9762501.07,9620215.41,9402921.08,9817591.64,10054352.23,9838073.6,9277011.56,8614830.55,8018841.43
153,2022-06-03,7570518.86,7347042.38,7194094.41,7139363.06,7323857.92,7701901.95,7854829.93,8326536.42,8781000.98,8996983.15,9269243.08,9493572.26,9360491.41,9369591.51,9468268.28,9481006.2,9393861.52,9131056.91,9550438.23,9737252.81,9517851.49,9069480.93,8513347.78,7969999.71
154,2022-06-04,7551027.06,7269091.06,7113194.66,7072519.69,7145501.09,7259352.99,7453298.47,8006550.03,8513466.71,8808537.52,9082462.34,9292838.27,9208191.23,9054668.2,8928359.08,8894609.58,8789934.39,8752996.84,9299296.94,9461595.58,9169867.21,8691434.16,8152320.85,7680306.89
155,2022-06-05,7293275.73,7022293.73,6838737.19,6700428.03,6628365.48,6499505.2,6401802.2,6784102.66,7182506.04,7523507.12,7765986.74,8053036.68,8210192.46,8185214.38,8033573.37,7905101.79,7854351.47,7926645.8,8614339.92,8942309.94,8821490.67,8488120.09,8040659.74,7573290.45
156,2022-06-06,7190947.39,6961575.63,6810474.64,6751922.57,6973282.12,7409209.64,7651179.85,8136384.78,8655596.26,8978136.65,9356642.54,9633077.86,9587330.92,9635609.48,9738973.67,9726557.24,9593832.41,9363329.32,9787042.96,10001763.35,9800734.44,9251853.86,8565467.48,7959116.45
157,2022-06-07,7527805.02,7286772.6,7119825.59,7064043.16,7266292.21,7636407.16,7829728.96,8308028.22,8794019.02,9055689.53,9301625.8,9474225.46,9404213.6,9391388.19,9475467.69,9461189.21,9312571.68,9195770.88,9646478.0,9820759.52,9494757.96,9007435.56,8348675.42,7737021.88
158,2022-06-08,7364377.29,7101732.58,6927376.79,6896019.94,7132014.54,7601188.09,7821523.65,8222482.99,8625919.08,8994247.18,9362177.0,9604471.56,9504464.88,9514484.52,9677312.01,9675008.34,9531965.29,9307250.3,9738729.61,10046821.21,9853213.82,9391507.67,8714516.55,8081805.8
159,2022-06-09,7635977.27,7379413.77,7150161.32,7064116.25,7337459.12,7742944.98,7920127.75,8398895.63,8846483.71,9094569.44,9411291.72,9682908.02,9513573.99,9546771.8,9711073.87,9647998.41,9510778.51,9235906.63,9766018.35,10020817.51,9793087.2,9319841.67,8660522.12,8064176.33
160,2022-06-10,7647689.74,7391025.02,7234131.12,7186629.38,7382215.18,7736818.57,7965893.37,8446117.89,8936442.74,9249420.03,9589238.36,9847371.07,9683582.64,9670512.85,9882155.04,9935521.86,9756307.25,9508553.59,9955091.55,10187471.4,9943852.09,9506899.37,8896212.68,8302239.77
161,2022-06-11,7857595.58,7601410.51,7384316.19,7283959.47,7292367.81,7407479.17,7571017.11,8096630.55,8620343.57,9018223.5,9249910.9,9413874.27,9348347.61,9162087.43,8919462.29,8752882.56,8669479.61,8728660.2,9334747.91,9535399.91,9206087.44,8731568.8,8187539.23,7700080.75
